lat,lon,tree_cover_2000_pct,elevation_m,slope_deg,dist_to_road_km,dist_to_deforestation_frontier_km,protected_area,population_density_per_km2,annual_loss_rate_pct,high_risk
-11.34999999999997,-60.90000000000015,69.7,124.7,3.4,17.46,20.01,0,1.1,1.02,0
-11.34999999999997,-60.85000000000015,66.9,214.2,4.1,6.99,13.15,1,18.3,1.07,0
-11.34999999999997,-60.80000000000015,62.3,306.8,0.1,22.16,7.22,1,16.2,2.59,0
-11.34999999999997,-60.750000000000156,67.7,230.9,0.9,22.45,7.74,0,5.4,0.94,0
-11.34999999999997,-60.70000000000016,87.5,171.2,11.8,6.85,26.11,0,5.6,2.23,0
-11.34999999999997,-60.65000000000016,82.3,243.3,5.5,18.54,48.91,0,8.3,0.83,0
-11.34999999999997,-60.600000000000165,81.2,87.5,1.4,16.38,8.88,0,1.7,2.61,0
-11.34999999999997,-60.55000000000017,18.3,132.9,0.7,16.55,19.55,0,14.8,1.74,1
-11.34999999999997,-60.50000000000017,80.0,165.6,0.2,10.01,1.17,0,2.4,1.33,0
-11.34999999999997,-60.45000000000017,37.2,262.9,2.8,1.29,30.08,0,40.6,4.06,0
-11.34999999999997,-60.400000000000176,46.2,232.5,0.1,4.28,2.98,0,0.6,2.48,0
-11.34999999999997,-60.35000000000018,64.7,242.8,0.0,56.61,9.46,0,9.8,0.34,0
-11.34999999999997,-60.30000000000018,73.3,197.8,4.6,10.2,17.69,0,3.4,3.15,0
-11.34999999999997,-60.250000000000185,85.4,137.0,0.9,44.68,26.14,0,1.6,2.16,0
-11.34999999999997,-60.20000000000019,76.6,319.0,0.5,10.46,24.78,0,17.2,1.47,0
-11.34999999999997,-60.15000000000019,64.5,144.2,1.1,14.27,32.39,0,2.2,1.44,0
-11.34999999999997,-60.10000000000019,88.4,233.5,1.0,7.49,19.53,0,2.0,4.85,1
-11.34999999999997,-60.050000000000196,76.6,191.0,1.0,12.13,14.4,0,13.8,2.41,0
-11.299999999999969,-63.5,68.4,245.0,0.2,35.4,36.94,0,0.5,1.08,0
-11.299999999999969,-63.45,61.6,151.6,0.4,17.12,51.26,0,6.4,1.48,0
-11.299999999999969,-63.400000000000006,94.9,284.2,1.7,18.4,40.85,0,0.1,5.63,0
-11.299999999999969,-63.35000000000001,41.5,310.3,1.7,22.6,7.5,0,8.0,4.5,0
-11.299999999999969,-63.30000000000001,92.9,279.3,1.0,2.57,1.85,0,31.5,5.38,0
-11.299999999999969,-63.250000000000014,66.2,212.6,9.5,0.42,14.03,1,27.8,2.99,0
-11.299999999999969,-63.20000000000002,69.6,165.2,8.9,14.12,24.48,0,22.5,4.95,0
-11.299999999999969,-63.15000000000002,66.6,425.8,0.6,32.36,31.26,0,3.3,1.05,0
-11.299999999999969,-63.10000000000002,71.2,120.7,6.3,4.84,2.09,1,5.7,2.83,0
-11.299999999999969,-63.050000000000026,58.7,270.5,5.9,64.7,0.38,1,1.8,0.0,0
-11.299999999999969,-63.00000000000003,75.0,226.6,4.2,5.69,6.58,0,34.0,4.75,0
-11.299999999999969,-62.95000000000003,71.3,195.0,6.8,1.27,9.93,0,33.8,3.95,0
-11.299999999999969,-62.900000000000034,81.3,214.8,1.9,3.31,8.01,0,3.6,5.31,0
-11.299999999999969,-62.85000000000004,58.5,159.2,2.2,40.07,4.43,0,1.0,2.97,0
-11.299999999999969,-62.80000000000004,86.0,234.2,5.7,3.64,0.33,0,3.5,3.69,1
-11.299999999999969,-62.75000000000004,82.7,225.3,4.3,0.49,24.27,1,9.4,3.01,0
-11.299999999999969,-62.700000000000045,71.9,414.2,0.9,3.45,48.05,1,4.5,0.81,0
-11.299999999999969,-62.65000000000005,64.3,285.7,0.2,4.07,1.62,0,12.6,2.31,0
-11.299999999999969,-62.60000000000005,79.8,241.3,0.8,15.5,10.74,1,4.1,0.0,0
-11.299999999999969,-62.550000000000054,78.0,246.0,0.1,7.69,45.3,1,6.8,0.66,0
-11.299999999999969,-62.50000000000006,67.5,347.2,2.4,40.92,27.7,0,4.1,1.57,0
-11.299999999999969,-62.45000000000006,29.9,122.4,2.8,33.46,4.17,1,1.7,0.0,0
-11.299999999999969,-62.40000000000006,68.8,185.4,4.0,8.88,22.26,0,23.9,1.25,1
-11.299999999999969,-62.350000000000065,64.0,50.0,0.7,26.25,8.39,0,13.5,3.51,1
-11.299999999999969,-62.30000000000007,79.6,244.7,6.9,30.28,6.36,1,7.4,0.0,0
-11.299999999999969,-62.25000000000007,89.0,267.9,7.2,10.18,18.57,0,25.5,4.81,0
-11.299999999999969,-62.200000000000074,91.3,120.4,1.4,0.85,10.99,1,2.2,1.66,0
-11.299999999999969,-62.15000000000008,44.1,314.8,7.8,8.89,4.53,1,0.4,1.54,0
-11.299999999999969,-62.10000000000008,68.1,142.5,2.7,0.56,7.22,1,6.4,2.11,0
-11.299999999999969,-62.05000000000008,56.2,172.6,6.4,49.0,19.22,0,1.7,4.28,0
-11.299999999999969,-62.000000000000085,74.6,209.6,5.3,8.95,93.67,0,10.0,3.85,0
-11.299999999999969,-61.95000000000009,93.7,327.5,0.0,14.7,2.85,0,9.8,2.21,0
-11.299999999999969,-61.90000000000009,89.1,131.3,2.1,28.39,36.34,1,2.7,0.0,0
-11.299999999999969,-61.850000000000094,28.1,223.3,1.5,21.39,27.15,0,1.5,1.62,0
-11.299999999999969,-61.8000000000001,90.6,262.0,0.8,0.1,6.49,0,20.8,3.81,0
-11.299999999999969,-61.7500000000001,62.5,245.5,0.3,12.82,26.2,1,10.9,1.03,0
-11.299999999999969,-61.7000000000001,81.9,248.4,10.5,7.35,2.89,0,4.2,2.16,0
-11.299999999999969,-61.650000000000105,80.0,260.9,2.3,55.76,63.78,0,2.0,2.55,0
-11.299999999999969,-61.60000000000011,56.2,155.6,1.2,21.64,43.92,0,1.8,0.93,0
-11.299999999999969,-61.55000000000011,89.1,335.0,6.2,0.65,6.57,0,4.6,3.24,1
-11.299999999999969,-61.500000000000114,82.8,191.1,0.5,11.17,1.56,1,5.6,0.39,0
-11.299999999999969,-61.45000000000012,73.6,180.5,9.5,6.59,5.16,1,30.8,0.41,0
-11.299999999999969,-61.40000000000012,70.6,307.8,1.3,13.44,39.41,0,18.4,1.29,0
-11.299999999999969,-61.35000000000012,60.5,149.6,0.1,1.63,11.24,0,25.8,4.07,0
-11.299999999999969,-61.300000000000125,80.3,225.6,0.6,7.4,4.63,0,8.9,1.76,0
-11.299999999999969,-61.25000000000013,45.1,142.2,0.4,8.14,19.88,0,2.8,3.36,0
-11.299999999999969,-61.20000000000013,68.2,401.5,9.0,29.55,17.08,1,24.5,0.0,0
-11.299999999999969,-61.150000000000134,74.4,384.7,5.4,5.06,21.2,0,0.3,4.99,0
-11.299999999999969,-61.100000000000136,76.8,191.2,0.8,5.95,70.68,0,8.6,4.5,0
-11.299999999999969,-61.05000000000014,79.3,241.6,0.8,19.63,53.75,0,3.9,0.67,0
-11.299999999999969,-61.00000000000014,60.4,200.4,6.5,41.3,32.72,0,13.7,0.35,0
-11.299999999999969,-60.950000000000145,75.2,172.1,0.2,8.44,25.84,1,0.4,2.42,0
-11.299999999999969,-60.90000000000015,74.7,209.6,2.4,17.88,8.09,0,0.3,3.91,0
-11.299999999999969,-60.85000000000015,60.1,196.8,2.8,4.7,20.66,0,17.2,3.42,0
-11.299999999999969,-60.80000000000015,36.6,78.3,0.0,6.62,62.08,0,12.3,4.71,0
-11.299999999999969,-60.750000000000156,71.7,221.0,3.3,28.65,2.43,0,1.9,1.61,0
-11.299999999999969,-60.70000000000016,36.2,196.6,0.1,10.84,19.71,1,7.8,1.08,0
-11.299999999999969,-60.65000000000016,80.7,225.0,4.2,4.31,16.05,0,18.8,3.23,1
-11.299999999999969,-60.600000000000165,52.7,193.8,2.0,7.4,4.58,0,23.1,2.81,0
-11.299999999999969,-60.55000000000017,78.6,171.2,1.5,18.86,4.98,0,2.3,2.51,0
-11.299999999999969,-60.50000000000017,78.3,270.0,1.7,0.1,16.95,0,0.6,3.33,0
-11.299999999999969,-60.45000000000017,91.1,242.7,7.7,7.58,1.12,1,6.0,2.13,0
-11.299999999999969,-60.400000000000176,80.7,311.7,1.1,44.45,39.16,0,1.0,0.42,0
-11.299999999999969,-60.35000000000018,65.3,239.6,0.1,21.63,9.49,1,5.9,0.0,0
-11.299999999999969,-60.30000000000018,57.4,184.2,16.6,26.12,3.71,0,9.0,2.49,0
-11.299999999999969,-60.250000000000185,73.1,249.3,0.3,0.4,25.69,0,7.2,3.57,0
-11.299999999999969,-60.20000000000019,94.8,50.0,0.7,11.97,1.42,0,1.2,7.97,1
-11.299999999999969,-60.15000000000019,89.7,368.3,0.6,32.92,23.61,0,10.8,1.51,0
-11.299999999999969,-60.10000000000019,97.2,222.0,2.6,18.16,1.38,0,13.0,4.3,0
-11.299999999999969,-60.050000000000196,77.6,374.8,0.8,1.64,43.01,1,11.2,3.15,0
-11.249999999999968,-63.5,55.0,130.5,2.1,35.33,34.18,0,2.2,0.94,0
-11.249999999999968,-63.45,68.0,110.6,3.9,13.98,5.67,0,10.0,3.23,0
-11.249999999999968,-63.400000000000006,83.0,229.3,1.1,1.8,0.99,0,3.4,3.24,0
-11.249999999999968,-63.35000000000001,82.3,229.0,3.2,46.81,19.42,0,1.5,0.84,0
-11.249999999999968,-63.30000000000001,51.3,227.1,4.9,101.72,0.93,0,53.8,5.81,0
-11.249999999999968,-63.250000000000014,90.2,214.9,0.5,2.79,55.54,0,4.3,4.58,0
-11.249999999999968,-63.20000000000002,61.8,149.8,4.5,13.03,22.21,0,9.2,1.33,0
-11.249999999999968,-63.15000000000002,73.1,81.2,0.2,8.06,7.48,1,4.5,0.53,0
-11.249999999999968,-63.10000000000002,85.9,222.7,1.7,8.7,57.7,0,34.3,1.92,0
-11.249999999999968,-63.050000000000026,76.7,97.4,0.7,34.47,17.45,0,22.2,2.84,0
-11.249999999999968,-63.00000000000003,72.5,89.8,0.3,11.33,62.94,0,13.2,2.18,0
-11.249999999999968,-62.95000000000003,50.8,169.5,0.9,1.6,13.03,1,1.4,5.46,0
-11.249999999999968,-62.900000000000034,85.8,234.5,2.3,16.71,12.64,1,6.0,1.74,0
-11.249999999999968,-62.85000000000004,68.7,359.0,3.1,7.78,6.03,0,4.8,3.09,0
-11.249999999999968,-62.80000000000004,68.5,278.3,4.0,15.93,0.71,0,11.4,1.63,0
-11.249999999999968,-62.75000000000004,71.4,314.7,8.3,7.01,17.83,1,17.0,2.2,0
-11.249999999999968,-62.700000000000045,59.7,252.3,2.4,45.88,10.04,0,2.5,0.69,0
-11.249999999999968,-62.65000000000005,72.4,229.3,1.6,10.58,5.72,0,6.3,1.51,0
-11.249999999999968,-62.60000000000005,92.5,400.5,9.8,4.12,30.91,1,2.7,1.44,0
-11.249999999999968,-62.550000000000054,78.4,94.2,1.0,28.55,32.54,0,23.0,2.75,0
-11.249999999999968,-62.50000000000006,74.2,166.9,0.8,12.53,26.03,0,15.3,2.48,0
-11.249999999999968,-62.45000000000006,80.4,173.2,2.3,12.8,56.91,1,28.4,0.14,0
-11.249999999999968,-62.40000000000006,73.4,271.5,1.3,23.83,15.99,1,11.4,0.68,0
-11.249999999999968,-62.350000000000065,93.5,121.7,0.2,6.21,10.6,0,0.2,2.03,0
-11.249999999999968,-62.30000000000007,82.3,261.1,0.6,20.96,11.12,0,3.0,0.38,1
-11.249999999999968,-62.25000000000007,34.0,246.4,3.2,4.53,8.53,0,4.3,2.97,0
-11.249999999999968,-62.200000000000074,96.1,265.1,4.1,11.6,14.22,1,5.3,0.4,0
-11.249999999999968,-62.15000000000008,76.0,263.6,2.2,1.65,5.75,1,8.8,2.42,0
-11.249999999999968,-62.10000000000008,47.4,323.1,0.0,2.28,1.83,1,10.5,2.9,0
-11.249999999999968,-62.05000000000008,25.0,196.1,1.0,21.34,49.02,0,37.0,0.98,0
-11.249999999999968,-62.000000000000085,45.8,242.4,2.4,22.58,4.8,0,8.3,4.24,0
-11.249999999999968,-61.95000000000009,77.7,141.1,1.0,27.35,0.71,0,3.7,0.75,0
-11.249999999999968,-61.90000000000009,56.7,122.8,1.9,0.76,4.49,0,1.1,7.32,0
-11.249999999999968,-61.850000000000094,96.4,341.2,0.8,1.31,14.48,0,7.5,3.06,0
-11.249999999999968,-61.8000000000001,86.8,135.0,3.4,13.97,8.42,0,6.5,2.54,0
-11.249999999999968,-61.7500000000001,77.9,251.3,1.1,18.64,11.53,1,5.3,0.0,0
-11.249999999999968,-61.7000000000001,71.4,242.5,2.1,0.67,1.21,0,17.8,2.86,0
-11.249999999999968,-61.650000000000105,40.9,294.0,1.0,14.07,11.02,1,4.2,0.0,0
-11.249999999999968,-61.60000000000011,76.2,67.3,0.5,61.83,16.24,0,0.2,0.24,0
-11.249999999999968,-61.55000000000011,78.5,271.3,0.0,48.92,18.8,1,3.4,0.26,0
-11.249999999999968,-61.500000000000114,73.6,195.4,4.9,9.05,23.64,0,18.6,2.85,0
-11.249999999999968,-61.45000000000012,87.5,152.0,3.5,9.16,11.18,0,2.7,2.06,0
-11.249999999999968,-61.40000000000012,56.4,179.9,1.4,9.75,18.92,0,10.7,1.8,0
-11.249999999999968,-61.35000000000012,48.3,282.9,9.4,7.05,47.89,1,3.6,0.64,0
-11.249999999999968,-61.300000000000125,31.2,258.5,5.0,0.57,31.42,0,14.1,3.19,0
-11.249999999999968,-61.25000000000013,81.4,189.8,2.8,3.6,13.97,1,1.4,2.27,0
-11.249999999999968,-61.20000000000013,71.5,108.9,1.7,2.74,1.86,0,17.0,6.67,0
-11.249999999999968,-61.150000000000134,91.3,114.5,2.2,42.52,6.47,0,5.9,0.6,0
-11.249999999999968,-61.100000000000136,90.2,260.2,3.0,9.48,64.09,1,26.7,0.0,0
-11.249999999999968,-61.05000000000014,75.4,97.8,1.2,16.53,12.53,1,16.1,2.73,0
-11.249999999999968,-61.00000000000014,83.9,190.5,2.8,19.31,6.02,0,6.3,2.08,0
-11.249999999999968,-60.950000000000145,61.2,414.5,0.4,2.59,2.49,0,4.8,4.38,0
-11.249999999999968,-60.90000000000015,83.3,236.8,7.0,21.11,14.22,0,3.4,2.15,0
-11.249999999999968,-60.85000000000015,40.8,259.4,2.2,2.42,20.03,1,51.8,1.81,0
-11.249999999999968,-60.80000000000015,95.6,115.1,0.3,8.68,27.28,1,1.2,0.29,0
-11.249999999999968,-60.750000000000156,97.6,101.8,7.8,3.92,12.36,1,7.4,4.48,0
-11.249999999999968,-60.70000000000016,77.7,263.7,1.5,7.42,21.14,1,24.7,1.09,0
-11.249999999999968,-60.65000000000016,77.6,177.4,0.3,16.33,7.32,0,0.6,0.88,0
-11.249999999999968,-60.600000000000165,57.4,293.9,0.1,23.43,4.13,1,12.4,0.0,0
-11.249999999999968,-60.55000000000017,79.2,211.5,7.7,5.09,17.54,0,2.1,2.24,0
-11.249999999999968,-60.50000000000017,80.4,484.5,0.7,1.38,6.06,0,0.4,6.7,0
-11.249999999999968,-60.45000000000017,68.8,162.2,1.7,28.81,5.36,0,12.4,2.43,1
-11.249999999999968,-60.400000000000176,86.9,231.1,1.1,0.46,9.09,0,11.4,2.98,0
-11.249999999999968,-60.35000000000018,95.5,136.5,0.7,0.95,33.9,0,3.6,3.63,1
-11.249999999999968,-60.30000000000018,65.3,290.6,2.9,13.46,2.5,1,4.3,0.72,0
-11.249999999999968,-60.250000000000185,73.2,243.2,0.9,10.18,18.46,1,7.7,0.46,0
-11.249999999999968,-60.20000000000019,93.9,131.1,2.2,25.95,18.98,1,28.4,0.0,0
-11.249999999999968,-60.15000000000019,39.0,182.6,2.8,0.1,9.33,1,12.7,5.61,0
-11.249999999999968,-60.10000000000019,85.3,317.7,6.1,6.24,18.55,1,8.2,0.13,0
-11.249999999999968,-60.050000000000196,85.5,308.1,0.1,13.08,8.95,0,12.0,1.77,0
-11.199999999999967,-63.5,82.3,94.8,1.8,4.82,2.16,0,11.2,2.95,0
-11.199999999999967,-63.45,76.8,170.7,0.4,1.06,44.12,1,0.8,1.42,0
-11.199999999999967,-63.400000000000006,79.7,353.7,2.9,25.74,1.26,0,23.4,2.02,0
-11.199999999999967,-63.35000000000001,58.4,194.6,3.9,72.14,18.45,1,9.1,0.0,0
-11.199999999999967,-63.30000000000001,77.6,222.7,0.7,14.23,3.52,0,2.9,1.18,0
-11.199999999999967,-63.250000000000014,83.4,290.2,2.0,14.3,6.5,0,7.0,2.17,0
-11.199999999999967,-63.20000000000002,71.1,101.4,3.7,13.2,4.29,0,3.8,1.2,0
-11.199999999999967,-63.15000000000002,72.7,132.8,1.0,7.65,30.39,1,26.2,0.46,0
-11.199999999999967,-63.10000000000002,83.4,182.1,2.8,27.3,6.12,1,14.6,0.48,0
-11.199999999999967,-63.050000000000026,97.1,304.4,2.3,55.22,1.59,0,0.7,0.38,0
-11.199999999999967,-63.00000000000003,94.0,289.6,5.5,10.78,5.52,0,5.1,1.81,0
-11.199999999999967,-62.95000000000003,96.1,265.6,2.5,6.3,12.02,1,4.6,0.53,0
-11.199999999999967,-62.900000000000034,66.2,196.9,1.0,6.06,17.59,0,19.7,2.68,0
-11.199999999999967,-62.85000000000004,75.5,298.4,1.0,2.51,6.1,1,32.6,2.57,0
-11.199999999999967,-62.80000000000004,48.0,195.8,4.6,4.32,6.1,1,5.9,2.74,1
-11.199999999999967,-62.75000000000004,65.0,254.2,6.8,3.8,19.1,1,16.8,0.85,0
-11.199999999999967,-62.700000000000045,79.3,281.0,0.7,20.47,55.43,0,11.9,1.47,0
-11.199999999999967,-62.65000000000005,83.6,343.7,9.4,7.8,3.87,1,11.7,1.02,0
-11.199999999999967,-62.60000000000005,61.7,203.5,1.2,0.49,48.34,1,4.8,2.03,0
-11.199999999999967,-62.550000000000054,63.0,179.0,1.0,3.14,15.91,0,0.7,5.09,0
-11.199999999999967,-62.50000000000006,78.5,311.6,0.8,8.6,26.94,1,0.7,1.09,0
-11.199999999999967,-62.45000000000006,67.7,317.7,1.5,5.06,20.47,0,22.8,2.11,1
-11.199999999999967,-62.40000000000006,60.5,164.5,2.3,0.28,4.78,1,1.9,2.14,0
-11.199999999999967,-62.350000000000065,83.6,119.6,10.5,24.74,37.4,0,1.9,0.32,1
-11.199999999999967,-62.30000000000007,76.2,305.5,3.0,1.35,6.89,0,10.1,5.95,0
-11.199999999999967,-62.25000000000007,74.4,76.7,0.4,36.54,19.73,0,2.2,1.67,0
-11.199999999999967,-62.200000000000074,86.0,72.6,4.2,12.51,5.72,1,21.3,0.2,0
-11.199999999999967,-62.15000000000008,59.3,186.5,0.5,2.87,20.36,0,6.4,2.65,0
-11.199999999999967,-62.10000000000008,68.8,208.2,3.6,70.85,7.24,0,1.5,1.05,0
-11.199999999999967,-62.05000000000008,69.4,115.2,1.0,16.51,22.14,0,1.0,7.22,0
-11.199999999999967,-62.000000000000085,91.5,217.7,1.3,35.74,0.24,1,30.4,0.65,0
-11.199999999999967,-61.95000000000009,58.8,221.3,1.5,38.61,4.83,0,3.8,1.66,0
-11.199999999999967,-61.90000000000009,85.6,161.6,4.2,4.0,22.29,0,4.6,3.73,0
-11.199999999999967,-61.850000000000094,67.7,362.7,1.7,6.77,19.73,0,3.0,2.72,0
-11.199999999999967,-61.8000000000001,94.1,234.4,10.3,10.48,6.96,1,1.1,0.89,0
-11.199999999999967,-61.7500000000001,55.9,290.3,1.2,24.77,3.31,0,6.1,2.57,1
-11.199999999999967,-61.7000000000001,75.3,83.5,0.3,6.5,0.33,1,1.5,1.51,0
-11.199999999999967,-61.650000000000105,57.6,82.8,7.9,17.52,5.31,0,7.0,2.82,1
-11.199999999999967,-61.60000000000011,92.1,236.8,6.9,5.34,21.9,0,12.7,3.03,0
-11.199999999999967,-61.55000000000011,41.1,348.4,1.3,0.78,40.2,0,3.0,4.06,0
-11.199999999999967,-61.500000000000114,93.5,119.2,0.2,0.68,43.93,0,7.0,3.7,0
-11.199999999999967,-61.45000000000012,72.4,211.5,0.7,6.71,20.72,0,10.9,4.3,1
-11.199999999999967,-61.40000000000012,78.7,101.2,2.5,8.24,9.13,0,10.5,1.57,0
-11.199999999999967,-61.35000000000012,68.2,142.5,1.4,16.38,18.36,1,12.0,0.74,1
-11.199999999999967,-61.300000000000125,36.7,215.4,8.9,17.89,49.01,1,3.3,0.01,0
-11.199999999999967,-61.25000000000013,69.8,160.6,3.6,2.13,3.8,0,12.1,3.05,0
-11.199999999999967,-61.20000000000013,77.4,95.6,1.4,7.89,23.03,0,6.3,1.57,0
-11.199999999999967,-61.150000000000134,39.5,93.8,0.1,6.48,14.37,1,5.6,1.74,0
-11.199999999999967,-61.100000000000136,84.2,50.0,15.9,0.74,2.08,1,36.8,3.02,0
-11.199999999999967,-61.05000000000014,93.3,238.1,1.7,2.03,14.63,0,19.4,3.05,0
-11.199999999999967,-61.00000000000014,90.8,247.8,5.3,51.98,19.0,0,11.6,0.96,0
-11.199999999999967,-60.950000000000145,44.8,247.4,0.8,1.05,22.0,0,1.8,2.88,0
-11.199999999999967,-60.90000000000015,64.0,127.3,0.2,29.82,2.97,0,1.0,1.55,0
-11.199999999999967,-60.85000000000015,78.3,280.5,0.6,34.05,16.71,0,2.3,0.89,0
-11.199999999999967,-60.80000000000015,78.3,256.5,5.3,101.25,3.89,0,28.5,1.18,0
-11.199999999999967,-60.750000000000156,75.6,200.6,0.4,0.62,15.11,0,1.3,3.2,0
-11.199999999999967,-60.70000000000016,41.9,187.5,8.0,5.08,12.05,1,8.5,4.86,0
-11.199999999999967,-60.65000000000016,64.0,148.1,5.2,4.3,8.55,0,11.7,3.82,0
-11.199999999999967,-60.600000000000165,55.6,215.4,2.7,21.33,14.24,0,6.5,3.08,0
-11.199999999999967,-60.55000000000017,24.1,329.4,0.7,18.53,2.14,0,20.9,0.74,0
-11.199999999999967,-60.50000000000017,88.6,291.0,0.4,12.54,42.38,0,0.9,2.4,1
-11.199999999999967,-60.45000000000017,63.6,179.5,0.9,11.72,0.72,0,3.2,1.96,0
-11.199999999999967,-60.400000000000176,94.8,243.1,3.1,3.95,4.8,1,8.9,1.9,0
-11.199999999999967,-60.35000000000018,90.7,111.9,1.8,37.74,24.86,0,14.0,0.22,0
-11.199999999999967,-60.30000000000018,66.0,258.4,2.0,18.14,23.59,0,8.1,2.64,0
-11.199999999999967,-60.250000000000185,82.7,133.5,4.5,1.01,16.49,0,15.9,6.57,0
-11.199999999999967,-60.20000000000019,70.6,255.2,1.3,2.49,6.39,0,10.7,3.36,1
-11.199999999999967,-60.15000000000019,52.6,437.5,2.6,7.99,24.76,0,12.1,1.74,0
-11.199999999999967,-60.10000000000019,80.8,154.4,0.8,58.16,17.29,1,1.9,0.0,0
-11.199999999999967,-60.050000000000196,70.2,433.8,1.5,59.74,21.61,0,36.6,0.09,0
-11.149999999999967,-63.5,78.2,239.3,0.1,3.52,60.6,0,7.1,6.52,0
-11.149999999999967,-63.45,57.1,140.0,0.1,52.6,16.37,1,0.1,0.0,0
-11.149999999999967,-63.400000000000006,35.9,136.4,0.3,4.22,4.77,1,15.8,2.64,0
-11.149999999999967,-63.35000000000001,79.1,389.2,0.7,8.85,28.1,1,2.6,2.52,0
-11.149999999999967,-63.30000000000001,77.7,239.4,0.2,28.3,12.61,0,0.9,4.2,0
-11.149999999999967,-63.250000000000014,72.0,154.7,3.3,10.72,14.87,0,6.2,5.11,1
-11.149999999999967,-63.20000000000002,88.7,183.7,5.9,5.15,3.49,0,2.5,2.87,0
-11.149999999999967,-63.15000000000002,83.4,234.5,0.1,70.62,49.21,0,10.1,3.29,0
-11.149999999999967,-63.10000000000002,42.9,199.3,6.0,10.53,1.92,0,3.2,3.59,1
-11.149999999999967,-63.050000000000026,62.8,227.7,0.0,29.54,3.46,1,0.3,1.22,0
-11.149999999999967,-63.00000000000003,53.3,341.9,0.6,10.07,2.01,0,41.2,1.86,0
-11.149999999999967,-62.95000000000003,41.7,109.8,7.5,10.27,27.43,0,1.5,1.8,1
-11.149999999999967,-62.900000000000034,59.3,251.6,1.8,6.67,61.35,0,12.9,3.59,0
-11.149999999999967,-62.85000000000004,82.6,194.2,0.0,9.66,59.63,1,11.1,0.22,0
-11.149999999999967,-62.80000000000004,42.8,160.1,4.7,0.79,12.23,0,31.8,5.14,0
-11.149999999999967,-62.75000000000004,97.1,285.8,1.4,2.16,2.1,0,11.7,3.45,0
-11.149999999999967,-62.700000000000045,55.3,83.1,3.2,8.34,3.93,1,2.4,1.09,0
-11.149999999999967,-62.65000000000005,73.1,50.0,4.0,11.89,12.37,0,17.4,2.18,0
-11.149999999999967,-62.60000000000005,53.6,218.0,1.1,6.09,12.03,1,42.6,1.12,0
-11.149999999999967,-62.550000000000054,81.6,188.9,13.5,30.84,4.94,0,1.3,6.53,0
-11.149999999999967,-62.50000000000006,64.6,91.8,0.6,66.63,9.86,1,4.3,0.37,0
-11.149999999999967,-62.45000000000006,58.3,63.2,10.3,33.54,9.14,0,2.4,1.09,0
-11.149999999999967,-62.40000000000006,60.7,354.5,4.8,2.15,11.87,0,17.7,3.36,0
-11.149999999999967,-62.350000000000065,61.9,237.0,0.4,5.52,1.39,0,18.1,1.86,0
-11.149999999999967,-62.30000000000007,71.3,201.6,0.0,17.81,23.32,1,3.2,0.0,0
-11.149999999999967,-62.25000000000007,90.7,375.6,0.8,1.83,56.71,0,2.9,4.07,0
-11.149999999999967,-62.200000000000074,72.2,281.8,0.4,8.3,15.83,1,2.5,0.0,0
-11.149999999999967,-62.15000000000008,79.0,341.5,0.2,4.51,20.34,0,1.2,2.45,0
-11.149999999999967,-62.10000000000008,87.7,105.6,4.0,40.02,1.0,1,1.5,0.58,0
-11.149999999999967,-62.05000000000008,87.5,102.6,4.6,0.58,27.04,0,5.8,5.39,0
-11.149999999999967,-62.000000000000085,62.5,249.4,0.2,30.91,5.39,0,1.8,1.05,0
-11.149999999999967,-61.95000000000009,68.9,233.2,0.4,9.95,6.65,0,10.3,1.16,0
-11.149999999999967,-61.90000000000009,53.9,300.0,6.0,7.59,40.84,0,27.5,2.01,0
-11.149999999999967,-61.850000000000094,91.0,69.5,2.0,27.27,28.38,1,1.1,0.0,0
-11.149999999999967,-61.8000000000001,42.6,256.3,6.6,1.68,14.6,1,7.8,3.55,0
-11.149999999999967,-61.7500000000001,94.3,279.1,0.3,0.22,0.1,0,7.7,5.06,1
-11.149999999999967,-61.7000000000001,68.6,274.9,7.4,5.6,9.58,1,12.1,0.29,0
-11.149999999999967,-61.650000000000105,91.5,167.5,1.3,4.74,6.63,0,2.7,4.95,0
-11.149999999999967,-61.60000000000011,72.7,241.5,1.8,0.54,23.16,0,2.6,3.96,0
-11.149999999999967,-61.55000000000011,64.8,137.9,1.3,9.49,9.9,1,15.0,1.87,1
-11.149999999999967,-61.500000000000114,77.3,176.6,0.0,8.41,14.63,0,0.7,1.31,0
-11.149999999999967,-61.45000000000012,83.2,116.6,0.4,0.52,60.35,0,12.6,4.54,1
-11.149999999999967,-61.40000000000012,60.2,139.3,1.3,5.15,5.85,1,9.1,3.13,0
-11.149999999999967,-61.35000000000012,94.5,180.7,0.9,2.67,17.32,0,12.6,4.68,0
-11.149999999999967,-61.300000000000125,84.7,160.7,4.0,16.73,93.29,0,3.1,1.44,0
-11.149999999999967,-61.25000000000013,91.5,139.3,0.6,0.43,22.17,1,11.0,2.49,0
-11.149999999999967,-61.20000000000013,90.2,96.0,6.2,11.92,39.25,0,13.9,1.9,0
-11.149999999999967,-61.150000000000134,92.4,356.9,0.2,7.54,88.24,0,4.8,2.13,0
-11.149999999999967,-61.100000000000136,61.5,160.0,1.3,17.45,22.59,1,6.5,0.41,0
-11.149999999999967,-61.05000000000014,43.9,226.4,4.8,0.49,3.64,0,17.6,2.92,0
